departamento,codigodanedepartamento,municipio,codigodanemunicipio,tipoarea,sitio,ano,mes,rangoedad,grupoetnico,condicion,estado,genero,latitudcabecera,longitudcabecera,tipoevento,Ubicación
ANTIOQUIA,5,REMEDIOS,"5,604",Rural,Vereda Ojos Claros,"2,007",11,Mayor de 18 años,,Fuerza pública,Herido,Masculino,7.0375,-74.358333,Accidente por MAP,"(7.0375, -74.358333)"
SANTANDER,68,MATANZA,"68,444",Rural,Vereda El Libano,"2,004",10,Mayor de 18 años,,Civil,Herido,Masculino,7.317122,-73.016985,Accidente por MUSE,"(7.317122, -73.016985)"
NARIÑO,52,LA CRUZ,"52,378",Rural,Vereda Tajunbina,"2,005",9,Mayor de 18 años,,Fuerza pública,Muerto,Masculino,1.601816,-76.971412,Accidente por MAP,"(1.601816, -76.971412)"
NARIÑO,52,LA CRUZ,"52,378",Rural,Vereda Tajunbina,"2,005",9,Mayor de 18 años,,Fuerza pública,Muerto,Masculino,1.601816,-76.971412,Accidente por MAP,"(1.601816, -76.971412)"
NARIÑO,52,LA CRUZ,"52,378",Rural,Vereda Tajunbina,"2,005",9,Mayor de 18 años,,Fuerza pública,Muerto,Masculino,1.601816,-76.971412,Accidente por MAP,"(1.601816, -76.971412)"
NARIÑO,52,LA CRUZ,"52,378",Rural,Vereda Tajunbina,"2,005",9,Mayor de 18 años,,Fuerza pública,Muerto,Masculino,1.601816,-76.971412,Accidente por MAP,"(1.601816, -76.971412)"
NARIÑO,52,LA CRUZ,"52,378",Rural,Vereda Tajunbina,"2,005",9,Mayor de 18 años,,Fuerza pública,Muerto,Masculino,1.601816,-76.971412,Accidente por MAP,"(1.601816, -76.971412)"
NARIÑO,52,LA CRUZ,"52,378",Rural,Vereda Tajunbina,"2,005",9,Mayor de 18 años,,Fuerza pública,Muerto,Masculino,1.601816,-76.971412,Accidente por MAP,"(1.601816, -76.971412)"
NARIÑO,52,LA CRUZ,"52,378",Rural,Vereda Tajunbina,"2,005",9,Mayor de 18 años,,Fuerza pública,Muerto,Masculino,1.601816,-76.971412,Accidente por MAP,"(1.601816, -76.971412)"
NARIÑO,52,LA CRUZ,"52,378",Rural,Vereda Tajunbina,"2,005",9,Mayor de 18 años,,Fuerza pública,Muerto,Masculino,1.601816,-76.971412,Accidente por MAP,"(1.601816, -76.971412)"
NARIÑO,52,LA CRUZ,"52,378",Rural,Vereda Tajunbina,"2,005",9,Mayor de 18 años,,Fuerza pública,Muerto,Masculino,1.601816,-76.971412,Accidente por MAP,"(1.601816, -76.971412)"
GUAVIARE,95,SAN JOSÉ DEL GUAVIARE,"95,001",Rural,,"2,005",5,Mayor de 18 años,Indigena,Civil,Herido,Femenino,2.564079,-72.640033,Accidente por MAP,"(2.564079, -72.640033)"
GUAVIARE,95,SAN JOSÉ DEL GUAVIARE,"95,001",Rural,,"2,005",5,Menor de 18 años,Indigena,Civil,Herido,Masculino,2.564079,-72.640033,Accidente por MAP,"(2.564079, -72.640033)"
GUAVIARE,95,SAN JOSÉ DEL GUAVIARE,"95,001",Rural,,"2,005",5,Mayor de 18 años,,Civil,Herido,Masculino,2.564079,-72.640033,Accidente por MAP,"(2.564079, -72.640033)"
GUAVIARE,95,SAN JOSÉ DEL GUAVIARE,"95,001",Rural,,"2,005",5,Mayor de 18 años,,Civil,Herido,Masculino,2.564079,-72.640033,Accidente por MAP,"(2.564079, -72.640033)"
GUAVIARE,95,SAN JOSÉ DEL GUAVIARE,"95,001",Rural,,"2,005",5,Mayor de 18 años,,Civil,Herido,Masculino,2.564079,-72.640033,Accidente por MAP,"(2.564079, -72.640033)"
GUAVIARE,95,SAN JOSÉ DEL GUAVIARE,"95,001",Rural,,"2,005",5,Mayor de 18 años,,Civil,Herido,Masculino,2.564079,-72.640033,Accidente por MAP,"(2.564079, -72.640033)"
VALLE DEL CAUCA,76,FLORIDA,"76,275",Rural,Vereda Los Alpes,"2,007",2,Mayor de 18 años,,Fuerza pública,Herido,Masculino,3.264444,-76.111667,Accidente por MAP,"(3.264444, -76.111667)"
VALLE DEL CAUCA,76,FLORIDA,"76,275",Rural,Vereda Los Alpes,"2,007",2,Mayor de 18 años,,Fuerza pública,Herido,Masculino,3.264444,-76.111667,Accidente por MAP,"(3.264444, -76.111667)"
CAQUETA,18,CARTAGENA DEL CHAIRÁ,"18,150",Rural,Vereda 12 De Octubre,"2,005",8,Menor de 18 años,,Civil,Herido,Masculino,1.335258,-74.843733,Accidente por MAP,"(1.335258, -74.843733)"
CAQUETA,18,CARTAGENA DEL CHAIRÁ,"18,150",Rural,Vereda 12 De Octubre,"2,005",8,Menor de 18 años,,Civil,Herido,Masculino,1.335258,-74.843733,Accidente por MAP,"(1.335258, -74.843733)"
ANTIOQUIA,5,TARAZÁ,"5,790",Rural,Vereda La Estrella,"2,004",8,Mayor de 18 años,,Civil,Herido,Masculino,7.582546,-75.400212,Accidente por MAP,"(7.582546, -75.400212)"
CAUCA,19,LA VEGA,"19,397",Rural,Pancitará,"2,002",9,Mayor de 18 años,,Civil,Herido,Masculino,2.00927111827,-76.7579726356,Accidente por MAP,"(2.00927111827, -76.7579726356)"
ANTIOQUIA,5,YARUMAL,"5,887",Rural,Vereda La Argentina,"2,002",3,Mayor de 18 años,,Civil,Muerto,Masculino,6.963517,-75.41644,Accidente por MUSE,"(6.963517, -75.41644)"
NARIÑO,52,CUMBITARA,"52,233",Rural,Pesqueria,"2,008",1,Menor de 18 años,,Civil,Herido,Masculino,1.64746,-77.579056,Accidente por MAP,"(1.64746, -77.579056)"
TOLIMA,73,ORTEGA,"73,504",Rural,Sitio Parte Alta Maco,"2,004",12,Mayor de 18 años,,Fuerza pública,Muerto,Masculino,3.936022,-75.219681,Accidente por MAP,"(3.936022, -75.219681)"
TOLIMA,73,ORTEGA,"73,504",Rural,Sitio Parte Alta Maco,"2,004",12,Mayor de 18 años,,Fuerza pública,Muerto,Masculino,3.936022,-75.219681,Accidente por MAP,"(3.936022, -75.219681)"
TOLIMA,73,ORTEGA,"73,504",Rural,Sitio Parte Alta Maco,"2,004",12,Mayor de 18 años,,Fuerza pública,Herido,Masculino,3.936022,-75.219681,Accidente por MAP,"(3.936022, -75.219681)"
TOLIMA,73,ORTEGA,"73,504",Rural,Sitio Parte Alta Maco,"2,004",12,Mayor de 18 años,,Fuerza pública,Herido,Masculino,3.936022,-75.219681,Accidente por MAP,"(3.936022, -75.219681)"
TOLIMA,73,ORTEGA,"73,504",Rural,Sitio Parte Alta Maco,"2,004",12,Mayor de 18 años,,Fuerza pública,Muerto,Masculino,3.936022,-75.219681,Accidente por MAP,"(3.936022, -75.219681)"
TOLIMA,73,ORTEGA,"73,504",Rural,Sitio Parte Alta Maco,"2,004",12,Mayor de 18 años,,Fuerza pública,Muerto,Masculino,3.936022,-75.219681,Accidente por MAP,"(3.936022, -75.219681)"
TOLIMA,73,ORTEGA,"73,504",Rural,Sitio Parte Alta Maco,"2,004",12,Mayor de 18 años,,Fuerza pública,Herido,Masculino,3.936022,-75.219681,Accidente por MAP,"(3.936022, -75.219681)"
TOLIMA,73,ORTEGA,"73,504",Rural,Sitio Parte Alta Maco,"2,004",12,Mayor de 18 años,,Fuerza pública,Muerto,Masculino,3.936022,-75.219681,Accidente por MAP,"(3.936022, -75.219681)"
NORTE DE SANTANDER,54,CONVENCIÓN,"54,206",Rural,,"2,002",1,Mayor de 18 años,,Fuerza pública,Herido,Masculino,8.475334,-73.336059,Accidente por MAP,"(8.475334, -73.336059)"
NORTE DE SANTANDER,54,CONVENCIÓN,"54,206",Rural,,"2,002",1,Mayor de 18 años,,Fuerza pública,Muerto,Masculino,8.475334,-73.336059,Accidente por MAP,"(8.475334, -73.336059)"
ANTIOQUIA,5,SAN LUIS,"5,660",Rural,Vereda El Silencio,"2,006",3,Mayor de 18 años,,Civil,Herido,Masculino,6.042723,-74.994899,Accidente por MAP,"(6.042723, -74.994899)"
NARIÑO,52,SAN LORENZO,"52,687",Rural,Vereda Corpus,"2,003",3,Mayor de 18 años,,Civil,Herido,Femenino,1.502418,-77.214857,Accidente por MUSE,"(1.502418, -77.214857)"
NARIÑO,52,SAN LORENZO,"52,687",Rural,Vereda Corpus,"2,003",3,Mayor de 18 años,,Civil,Herido,Masculino,1.502418,-77.214857,Accidente por MUSE,"(1.502418, -77.214857)"
ANTIOQUIA,5,SAN LUIS,"5,660",Rural,Vereda La Aurora,"2,004",9,Mayor de 18 años,,Fuerza pública,Herido,Masculino,6.042723,-74.994899,Accidente por MAP,"(6.042723, -74.994899)"
CAQUETA,18,SAN VICENTE DEL CAGUÁN,"18,753",Rural,Guayabal,"2,007",6,Mayor de 18 años,,Fuerza pública,Herido,Masculino,2.707778,-74.881667,Accidente por MAP,"(2.707778, -74.881667)"
SANTANDER,68,SURATÁ,"68,780",Rural,Vereda Cartago,"2,002",3,Mayor de 18 años,,Civil,Herido,Masculino,7.371953,-72.982441,Accidente por MAP,"(7.371953, -72.982441)"
META,50,PUERTO GAITÁN,"50,568",Rural,Caño Rubiales Y Ranchón De Siare,"2,006",5,Mayor de 18 años,,Fuerza pública,Herido,Masculino,3.766944,-71.563056,Accidente por MAP,"(3.766944, -71.563056)"
META,50,PUERTO GAITÁN,"50,568",Rural,Caño Rubiales Y Ranchón De Siare,"2,006",5,Mayor de 18 años,,Fuerza pública,Herido,Masculino,3.766944,-71.563056,Accidente por MAP,"(3.766944, -71.563056)"
META,50,PUERTO GAITÁN,"50,568",Rural,Caño Rubiales Y Ranchón De Siare,"2,006",5,Mayor de 18 años,,Fuerza pública,Herido,Masculino,3.766944,-71.563056,Accidente por MAP,"(3.766944, -71.563056)"
META,50,PUERTO GAITÁN,"50,568",Rural,Caño Rubiales Y Ranchón De Siare,"2,006",5,Mayor de 18 años,,Fuerza pública,Herido,Masculino,3.766944,-71.563056,Accidente por MAP,"(3.766944, -71.563056)"
META,50,PUERTO GAITÁN,"50,568",Rural,Caño Rubiales Y Ranchón De Siare,"2,006",5,Mayor de 18 años,,Fuerza pública,Herido,Masculino,3.766944,-71.563056,Accidente por MAP,"(3.766944, -71.563056)"
META,50,PUERTO GAITÁN,"50,568",Rural,Caño Rubiales Y Ranchón De Siare,"2,006",5,Mayor de 18 años,,Fuerza pública,Herido,Masculino,3.766944,-71.563056,Accidente por MAP,"(3.766944, -71.563056)"
META,50,PUERTO GAITÁN,"50,568",Rural,Caño Rubiales Y Ranchón De Siare,"2,006",5,Mayor de 18 años,,Fuerza pública,Herido,Masculino,3.766944,-71.563056,Accidente por MAP,"(3.766944, -71.563056)"
META,50,PUERTO GAITÁN,"50,568",Rural,Caño Rubiales Y Ranchón De Siare,"2,006",5,Mayor de 18 años,,Fuerza pública,Herido,Masculino,3.766944,-71.563056,Accidente por MAP,"(3.766944, -71.563056)"
META,50,PUERTO GAITÁN,"50,568",Rural,Caño Rubiales Y Ranchón De Siare,"2,006",5,Mayor de 18 años,,Fuerza pública,Muerto,Masculino,3.766944,-71.563056,Accidente por MAP,"(3.766944, -71.563056)"
META,50,PUERTO GAITÁN,"50,568",Rural,Caño Rubiales Y Ranchón De Siare,"2,006",5,Mayor de 18 años,,Fuerza pública,Muerto,Masculino,3.766944,-71.563056,Accidente por MAP,"(3.766944, -71.563056)"
META,50,PUERTO GAITÁN,"50,568",Rural,Caño Rubiales Y Ranchón De Siare,"2,006",5,Mayor de 18 años,,Fuerza pública,Herido,Masculino,3.766944,-71.563056,Accidente por MAP,"(3.766944, -71.563056)"
META,50,PUERTO GAITÁN,"50,568",Rural,Caño Rubiales Y Ranchón De Siare,"2,006",5,Mayor de 18 años,,Fuerza pública,Muerto,Masculino,3.766944,-71.563056,Accidente por MAP,"(3.766944, -71.563056)"
TOLIMA,73,RIOBLANCO,"73,616",Rural,Vereda Buenos Aires,"2,007",7,Mayor de 18 años,,Fuerza pública,Herido,Masculino,3.487222,-75.738611,Accidente por MAP,"(3.487222, -75.738611)"
TOLIMA,73,RIOBLANCO,"73,616",Rural,Vereda Buenos Aires,"2,007",7,Mayor de 18 años,,Fuerza pública,Muerto,Masculino,3.487222,-75.738611,Accidente por MAP,"(3.487222, -75.738611)"
TOLIMA,73,RIOBLANCO,"73,616",Rural,Vereda Buenos Aires,"2,007",7,Mayor de 18 años,,Fuerza pública,Herido,Masculino,3.487222,-75.738611,Accidente por MAP,"(3.487222, -75.738611)"
TOLIMA,73,RIOBLANCO,"73,616",Rural,Vereda Buenos Aires,"2,007",7,Mayor de 18 años,,Fuerza pública,Herido,Masculino,3.487222,-75.738611,Accidente por MAP,"(3.487222, -75.738611)"
ANTIOQUIA,5,ITUANGO,"5,361",Rural,Sector El Aeropuerto Los Galgos,"2,004",5,Mayor de 18 años,,Fuerza pública,Muerto,Masculino,7.159722,-75.736667,Accidente por MAP,"(7.159722, -75.736667)"
META,50,PUERTO RICO,"50,590",Rural,Sitio Puerto Toledo,"2,003",12,Mayor de 18 años,,Fuerza pública,Herido,Masculino,2.939542,-73.207891,Accidente por MAP,"(2.939542, -73.207891)"
NORTE DE SANTANDER,54,CONVENCIÓN,"54,206",Rural,Corregimiento Cartagenita,"2,002",9,Mayor de 18 años,,Civil,Herido,Masculino,8.475334,-73.336059,Accidente por MAP,"(8.475334, -73.336059)"
BOLIVAR,13,SAN PABLO,"13,670",Rural,Cañón Del Río Santo Domingo,"2,007",2,Mayor de 18 años,,Fuerza pública,Herido,Masculino,7.483919,-73.933361,Accidente por MAP,"(7.483919, -73.933361)"
BOLIVAR,13,SAN PABLO,"13,670",Rural,Cañón Del Río Santo Domingo,"2,007",2,Mayor de 18 años,,Fuerza pública,Herido,Masculino,7.483919,-73.933361,Accidente por MAP,"(7.483919, -73.933361)"
META,50,MESETAS,"50,330",Rural,,"2,003",8,Mayor de 18 años,,Fuerza pública,Herido,Masculino,3.380371,-74.042419,Accidente por MAP,"(3.380371, -74.042419)"
META,50,MESETAS,"50,330",Rural,,"2,003",8,Mayor de 18 años,,Fuerza pública,Herido,Masculino,3.380371,-74.042419,Accidente por MAP,"(3.380371, -74.042419)"
META,50,MESETAS,"50,330",Rural,,"2,003",8,Mayor de 18 años,,Fuerza pública,Herido,Masculino,3.380371,-74.042419,Accidente por MAP,"(3.380371, -74.042419)"
ARAUCA,81,ARAUQUITA,"81,065",Rural,,"2,006",2,Mayor de 18 años,,Civil,Herido,Masculino,7.023186,-71.384978,Accidente por MUSE,"(7.023186, -71.384978)"
CAUCA,19,EL TAMBO,"19,256",Rural,Entre Los Corregimientos Huesitó Y El Plateado,"2,006",3,Mayor de 18 años,,Fuerza pública,Herido,Masculino,2.451476,-76.810904,Accidente por MAP,"(2.451476, -76.810904)"
CAUCA,19,EL TAMBO,"19,256",Rural,Entre Los Corregimientos Huesitó Y El Plateado,"2,006",3,Mayor de 18 años,,Fuerza pública,Herido,Masculino,2.451476,-76.810904,Accidente por MAP,"(2.451476, -76.810904)"
ANTIOQUIA,5,DABEIBA,"5,234",Rural,Cerro Tres Morros,"2,007",7,Mayor de 18 años,,Fuerza pública,Herido,Masculino,7.154722,-76.107778,Accidente por MAP,"(7.154722, -76.107778)"
SANTANDER,68,BARRANCABERMEJA,"68,081",Rural,Entre Bucaramanga Y Barranca,"1,992",9,Mayor de 18 años,,Fuerza pública,Muerto,Masculino,7.061193,-73.855997,Accidente por MAP,"(7.061193, -73.855997)"
SANTANDER,68,BARRANCABERMEJA,"68,081",Rural,Entre Bucaramanga Y Barranca,"1,992",9,Mayor de 18 años,,Fuerza pública,Muerto,Masculino,7.061193,-73.855997,Accidente por MAP,"(7.061193, -73.855997)"
SANTANDER,68,BARRANCABERMEJA,"68,081",Rural,Entre Bucaramanga Y Barranca,"1,992",9,Mayor de 18 años,,Fuerza pública,Muerto,Masculino,7.061193,-73.855997,Accidente por MAP,"(7.061193, -73.855997)"
SANTANDER,68,BARRANCABERMEJA,"68,081",Rural,Entre Bucaramanga Y Barranca,"1,992",9,Mayor de 18 años,,Fuerza pública,Herido,Masculino,7.061193,-73.855997,Accidente por MAP,"(7.061193, -73.855997)"
SANTANDER,68,BARRANCABERMEJA,"68,081",Rural,Entre Bucaramanga Y Barranca,"1,992",9,Mayor de 18 años,,Fuerza pública,Muerto,Masculino,7.061193,-73.855997,Accidente por MAP,"(7.061193, -73.855997)"
SANTANDER,68,BARRANCABERMEJA,"68,081",Rural,Entre Bucaramanga Y Barranca,"1,992",9,Mayor de 18 años,,Fuerza pública,Herido,Masculino,7.061193,-73.855997,Accidente por MAP,"(7.061193, -73.855997)"
SANTANDER,68,BARRANCABERMEJA,"68,081",Rural,Entre Bucaramanga Y Barranca,"1,992",9,Mayor de 18 años,,Fuerza pública,Herido,Masculino,7.061193,-73.855997,Accidente por MAP,"(7.061193, -73.855997)"
SANTANDER,68,BARRANCABERMEJA,"68,081",Rural,Entre Bucaramanga Y Barranca,"1,992",9,Mayor de 18 años,,Fuerza pública,Herido,Masculino,7.061193,-73.855997,Accidente por MAP,"(7.061193, -73.855997)"
SANTANDER,68,BARRANCABERMEJA,"68,081",Rural,Entre Bucaramanga Y Barranca,"1,992",9,Mayor de 18 años,,Fuerza pública,Muerto,Masculino,7.061193,-73.855997,Accidente por MAP,"(7.061193, -73.855997)"
SANTANDER,68,BARRANCABERMEJA,"68,081",Rural,Entre Bucaramanga Y Barranca,"1,992",9,Mayor de 18 años,,Fuerza pública,Muerto,Masculino,7.061193,-73.855997,Accidente por MAP,"(7.061193, -73.855997)"
SANTANDER,68,BARRANCABERMEJA,"68,081",Rural,Entre Bucaramanga Y Barranca,"1,992",9,Mayor de 18 años,,Fuerza pública,Muerto,Masculino,7.061193,-73.855997,Accidente por MAP,"(7.061193, -73.855997)"
SANTANDER,68,BARRANCABERMEJA,"68,081",Rural,Entre Bucaramanga Y Barranca,"1,992",9,Mayor de 18 años,,Fuerza pública,Muerto,Masculino,7.061193,-73.855997,Accidente por MAP,"(7.061193, -73.855997)"
SANTANDER,68,BARRANCABERMEJA,"68,081",Rural,Entre Bucaramanga Y Barranca,"1,992",9,Mayor de 18 años,,Fuerza pública,Herido,Masculino,7.061193,-73.855997,Accidente por MAP,"(7.061193, -73.855997)"
SANTANDER,68,BARRANCABERMEJA,"68,081",Rural,Entre Bucaramanga Y Barranca,"1,992",9,Mayor de 18 años,,Fuerza pública,Muerto,Masculino,7.061193,-73.855997,Accidente por MAP,"(7.061193, -73.855997)"
SANTANDER,68,BARRANCABERMEJA,"68,081",Rural,Entre Bucaramanga Y Barranca,"1,992",9,Mayor de 18 años,,Fuerza pública,Muerto,Masculino,7.061193,-73.855997,Accidente por MAP,"(7.061193, -73.855997)"
SANTANDER,68,BARRANCABERMEJA,"68,081",Rural,Entre Bucaramanga Y Barranca,"1,992",9,Mayor de 18 años,,Fuerza pública,Herido,Masculino,7.061193,-73.855997,Accidente por MAP,"(7.061193, -73.855997)"
CALDAS,17,SAMANÁ,"17,662",Rural,Alto La Dorada,"2,008",1,Mayor de 18 años,,Fuerza pública,Herido,Masculino,5.657778,-75.041389,Accidente por MAP,"(5.657778, -75.041389)"
META,50,VISTAHERMOSA,"50,711",Rural,Vereda Caño Animas,"2,008",3,Mayor de 18 años,,Fuerza pública,Herido,Masculino,2.629167,-73.768056,Accidente por MAP,"(2.629167, -73.768056)"
META,50,VISTAHERMOSA,"50,711",Rural,Vereda Caño Animas,"2,008",3,Mayor de 18 años,,Fuerza pública,Herido,Masculino,2.629167,-73.768056,Accidente por MAP,"(2.629167, -73.768056)"
CAQUETA,18,SAN VICENTE DEL CAGUÁN,"18,753",Rural,Casco Urbano,"2,004",10,Mayor de 18 años,,Fuerza pública,Herido,Masculino,2.113889,-74.770556,Accidente por MAP,"(2.113889, -74.770556)"
META,50,GRANADA,"50,313",Rural,,"2,000",3,Menor de 18 años,,Civil,Herido,Masculino,3.544873,-73.706262,Accidente por MUSE,"(3.544873, -73.706262)"
NORTE DE SANTANDER,54,TIBÚ,"54,810",Rural,Corral De Piedras,"2,004",6,Mayor de 18 años,,Fuerza pública,Herido,Masculino,8.639326,-72.735541,Accidente por MAP,"(8.639326, -72.735541)"
NORTE DE SANTANDER,54,TIBÚ,"54,810",Rural,Corral De Piedras,"2,004",6,Mayor de 18 años,,Fuerza pública,Herido,Masculino,8.639326,-72.735541,Accidente por MAP,"(8.639326, -72.735541)"
ANTIOQUIA,5,CAUCASIA,"5,154",Rural,Vereda Manizales,"2,004",1,Mayor de 18 años,,Civil,Herido,Masculino,7.987131,-75.199128,Accidente por MAP,"(7.987131, -75.199128)"
ANTIOQUIA,5,TARAZÁ,"5,790",Rural,Vereda La Envidia,"2,005",5,Mayor de 18 años,,Civil,Herido,Masculino,7.582546,-75.400212,Accidente por MAP,"(7.582546, -75.400212)"
CAQUETA,18,FLORENCIA,"18,001",Rural,Vereda La Carbona,"2,002",9,Mayor de 18 años,,Fuerza pública,Herido,Masculino,1.6875,-75.628889,Accidente por MAP,"(1.6875, -75.628889)"
CAQUETA,18,FLORENCIA,"18,001",Rural,Vereda La Carbona,"2,002",9,Mayor de 18 años,,Fuerza pública,Herido,Masculino,1.6875,-75.628889,Accidente por MAP,"(1.6875, -75.628889)"
CAQUETA,18,FLORENCIA,"18,001",Rural,Vereda La Carbona,"2,002",9,Mayor de 18 años,,Fuerza pública,Herido,Masculino,1.6875,-75.628889,Accidente por MAP,"(1.6875, -75.628889)"
BOGOTA DC,11,Bogotá DC,"11,001",Rural,"Corregimiento Nazareth, Sector Alto Caicedo","2,003",6,Mayor de 18 años,,Fuerza pública,Herido,Masculino,4.680486,-74.146592,Accidente por MAP,"(4.680486, -74.146592)"
CUNDINAMARCA,25,GUADUAS,"25,320",Rural,,"2,002",9,Mayor de 18 años,,Civil,Herido,Masculino,5.07281,-74.59775,Accidente por MAP,"(5.07281, -74.59775)"
ANTIOQUIA,5,ITUANGO,"5,361",Rural,,"2,007",10,Menor de 18 años,,Civil,Herido,Masculino,7.171637,-75.764403,Accidente por MAP,"(7.171637, -75.764403)"
SANTANDER,68,MATANZA,"68,444",Rural,Vereda Santa Cruz De La Colina,"2,003",2,Mayor de 18 años,,Civil,Herido,Masculino,7.317122,-73.016985,Accidente por MAP,"(7.317122, -73.016985)"
META,50,MESETAS,"50,330",Rural,Vereda Los Alpes,"2,003",10,Mayor de 18 años,,Fuerza pública,Herido,Masculino,3.380371,-74.042419,Accidente por MAP,"(3.380371, -74.042419)"
META,50,MESETAS,"50,330",Rural,Vereda Los Alpes,"2,003",10,Mayor de 18 años,,Fuerza pública,Muerto,Masculino,3.380371,-74.042419,Accidente por MAP,"(3.380371, -74.042419)"
CAQUETA,18,FLORENCIA,"18,001",Rural,,"1,996",7,Mayor de 18 años,,Fuerza pública,Herido,Masculino,1.621012,-75.619118,Accidente por MAP,"(1.621012, -75.619118)"
ARAUCA,81,ARAUQUITA,"81,065",Rural,"Vereda El Oasis,Vereda Rosa Blanca","2,004",7,Mayor de 18 años,,Fuerza pública,Muerto,Masculino,6.876389,-71.5025,Accidente por MAP,"(6.876389, -71.5025)"
BOLIVAR,13,MONTECRISTO,"13,458",Rural,Vereda Puerto España,"1,993",9,Menor de 18 años,,Civil,Herido,Femenino,8.296544,-74.473165,Accidente por MAP,"(8.296544, -74.473165)"
CAQUETA,18,MONTAÑITA,"18,410",Rural,Area General,"2,004",1,Mayor de 18 años,,Fuerza pública,Herido,Masculino,1.0575,-75.199722,Accidente por MAP,"(1.0575, -75.199722)"
NORTE DE SANTANDER,54,TIBÚ,"54,810",Rural,,"2,007",11,Mayor de 18 años,,Fuerza pública,Herido,Masculino,8.639326,-72.735541,Accidente por MAP,"(8.639326, -72.735541)"
NORTE DE SANTANDER,54,TIBÚ,"54,810",Rural,,"2,007",11,Mayor de 18 años,,Fuerza pública,Muerto,Masculino,8.639326,-72.735541,Accidente por MAP,"(8.639326, -72.735541)"
ANTIOQUIA,5,COCORNÁ,"5,197",Rural,,"1,995",7,Mayor de 18 años,,Fuerza pública,Herido,Masculino,6.058001,-75.185085,Accidente por MAP,"(6.058001, -75.185085)"
ANTIOQUIA,5,COCORNÁ,"5,197",Rural,,"1,995",7,Mayor de 18 años,,Fuerza pública,Herido,Masculino,6.058001,-75.185085,Accidente por MAP,"(6.058001, -75.185085)"
ANTIOQUIA,5,COCORNÁ,"5,197",Rural,,"1,995",7,Mayor de 18 años,,Fuerza pública,Herido,Masculino,6.058001,-75.185085,Accidente por MAP,"(6.058001, -75.185085)"
CALDAS,17,SAMANÁ,"17,662",Rural,Vereda La Reina,"2,003",6,Mayor de 18 años,,Fuerza pública,Herido,Masculino,5.411801,-74.989572,Accidente por MAP,"(5.411801, -74.989572)"
CALDAS,17,SAMANÁ,"17,662",Rural,Vereda La Reina,"2,003",6,Mayor de 18 años,,Fuerza pública,Herido,Masculino,5.411801,-74.989572,Accidente por MAP,"(5.411801, -74.989572)"
ANTIOQUIA,5,YARUMAL,"5,887",Rural,,"2,006",7,Menor de 18 años,,Civil,Herido,Masculino,7.071255,-75.354566,Accidente por MAP,"(7.071255, -75.354566)"
NORTE DE SANTANDER,54,TIBÚ,"54,810",Rural,"Caserío Guadalupe, Principal Poblado Del Catatumbo","2,006",3,Mayor de 18 años,,Fuerza pública,Muerto,Masculino,8.639326,-72.735541,Accidente por MAP,"(8.639326, -72.735541)"
NORTE DE SANTANDER,54,TIBÚ,"54,810",Rural,"Caserío Guadalupe, Principal Poblado Del Catatumbo","2,006",3,Mayor de 18 años,,Fuerza pública,Muerto,Masculino,8.639326,-72.735541,Accidente por MAP,"(8.639326, -72.735541)"
NORTE DE SANTANDER,54,TIBÚ,"54,810",Rural,"Caserío Guadalupe, Principal Poblado Del Catatumbo","2,006",3,Mayor de 18 años,,Fuerza pública,Muerto,Masculino,8.639326,-72.735541,Accidente por MAP,"(8.639326, -72.735541)"
NORTE DE SANTANDER,54,TIBÚ,"54,810",Rural,"Caserío Guadalupe, Principal Poblado Del Catatumbo","2,006",3,Mayor de 18 años,,Fuerza pública,Muerto,Masculino,8.639326,-72.735541,Accidente por MAP,"(8.639326, -72.735541)"
NORTE DE SANTANDER,54,TIBÚ,"54,810",Rural,"Caserío Guadalupe, Principal Poblado Del Catatumbo","2,006",3,Mayor de 18 años,,Fuerza pública,Muerto,Masculino,8.639326,-72.735541,Accidente por MAP,"(8.639326, -72.735541)"
ANTIOQUIA,5,SAN RAFAEL,"5,667",Rural,Vereda El Ingenio,"2,006",1,Mayor de 18 años,,Fuerza pública,Herido,Masculino,6.375,-74.921,Accidente por MAP,"(6.375, -74.921)"
